1.963870000000000005e+02	1.963824200434621616e+02	1.392632665620507779e-06
1.968918999999999926e+02	1.968872910268248404e+02	2.392219421300798731e-08
1.976889999999999930e+02	1.976843720479718911e+02	5.824069238076068926e-07
1.977165999999999997e+02	1.977120523910047609e+02	9.034201373252584054e-16
1.981621000000000095e+02	1.981575298269283110e+02	7.299785035184042475e-06
1.990253999999999905e+02	1.990207767939140808e+02	1.036874456183236118e-05
1.994300000000000068e+02	1.994258055156589933e+02	2.599505665445496600e-05
2.000497000000000014e+02	2.001098965143827684e+02	1.002163841360595235e-05
2.001829999999999927e+02	2.002436156362606141e+02	3.315594795707366122e-05
2.006992999999999938e+02	2.007595649305022789e+02	2.290694678077887547e-05
2.007684999999999889e+02	2.008288132242448967e+02	1.114199573275740033e-06
2.014241000000000099e+02	2.014844972384013317e+02	5.135924268727834843e-05
2.025389000000000124e+02	2.025994780067717329e+02	3.071029903035566892e-05
2.026588000000000136e+02	2.027193460124502451e+02	9.897421152540997191e-05
2.029269999999999925e+02	2.029874658183634608e+02	1.030518711580522338e-05
2.030186999999999955e+02	2.030793282957104111e+02	1.801474097307119777e-17
2.033546000000000049e+02	2.034152850969034034e+02	4.151808903162338526e-06
2.041143999999999892e+02	2.041752328153992835e+02	4.239761727559013177e-06
2.047342999999999904e+02	2.047951956721222757e+02	9.841018308266961804e-05
2.050831000000000017e+02	2.051440504807731031e+02	1.051888918328976619e-05
2.052074000000000069e+02	2.052683566366334276e+02	1.556508651205269897e-04
2.052434000000000083e+02	2.053044272402540003e+02	4.387845714098539753e-06
2.053909999999999911e+02	2.054519685581880424e+02	6.727947252701867045e-06
2.055489000000000033e+02	2.056099609315693328e+02	5.960508696610824738e-05
2.059901000000000124e+02	2.060511979612201117e+02	1.543676717254959538e-04
2.060194999999999936e+02	2.060806383539089950e+02	4.752475856407977977e-06
2.062347000000000037e+02	2.062958938968109237e+02	6.032006197946055700e-06
2.063394999999999868e+02	2.064007060556023987e+02	2.025185602151393686e-05
2.064372999999999934e+02	2.064985373227308116e+02	1.722401424737975346e-04
2.069505000000000052e+02	2.070117301114479176e+02	9.673792352729336855e-05
2.080619000000000085e+02	2.081233612545739504e+02	8.478867332016982585e-15
2.082845000000000084e+02	2.083459721875555886e+02	3.410670950059832297e-05
2.085352000000000032e+02	2.085967221229853124e+02	2.679051447264962129e-05
2.085554999999999950e+02	2.086170493065426399e+02	1.386758537375479652e-04
2.088960999999999899e+02	2.089576686840587172e+02	3.044410275615732776e-05
2.089070000000000107e+02	2.089685853341233326e+02	8.450643142544215830e-05
2.095123000000000104e+02	2.095740524714454125e+02	1.304973444379026721e-06
2.105834999999999866e+02	2.106453812330667574e+02	2.592795980301623059e-05
2.109773999999999887e+02	2.110393859019001468e+02	2.341151694266761703e-05
2.111715000000000089e+02	2.112334721727901581e+02	5.671295024620311674e-05
2.114410000000000025e+02	2.115030252573160112e+02	1.240651148267308252e-05
2.121390000000000100e+02	2.122011908457295419e+02	4.065728048740918643e-04
2.124806000000000097e+02	2.125428090969704442e+02	5.076359776147355439e-05
2.125626000000000033e+02	2.126248478221583582e+02	1.126530563067797348e-05
2.128410000000000082e+02	2.129033191462044385e+02	4.788556608001629016e-05
2.129953999999999894e+02	2.130577214612814316e+02	8.695766678194367916e-05
2.147784000000000049e+02	2.148410128022770209e+02	2.465897680411719469e-03
2.151921000000000106e+02	2.152547813728270967e+02	2.739862653638770333e-05
2.152222999999999900e+02	2.152850474699585845e+02	4.579986759676830612e-05
2.157828000000000088e+02	2.158456312427772446e+02	2.405616284315701368e-03
2.158306000000000040e+02	2.158934156317360475e+02	3.727059002850349311e-03
2.161038000000000068e+02	2.161667061103072456e+02	2.652836067608751059e-04
2.166153999999999940e+02	2.166783599306532153e+02	1.430590096646458404e-05
2.173540999999999883e+02	2.174172300235754562e+02	2.937829414771343176e-06
2.174484999999999957e+02	2.175115725539840525e+02	6.497302622475565172e-04
2.182381000000000029e+02	2.183013625575755441e+02	2.626895351761072929e-04
2.183905000000000030e+02	2.184538366267487390e+02	1.000047435492507753e-04
2.190228999999999928e+02	2.190863292617514730e+02	1.596844219389344189e-03
2.191192000000000064e+02	2.191826642662668974e+02	2.349843444580144107e-05
2.197353999999999985e+02	2.197989812786844084e+02	4.494223730583463833e-03
2.200682999999999936e+02	2.201319343069390015e+02	1.643185783249876113e-04
2.201560000000000059e+02	2.202196319078021816e+02	2.405828336976364068e-04
2.212154999999999916e+02	2.212793304430319949e+02	3.056635970509635368e-04
2.221946000000000083e+02	2.222585661116553695e+02	1.253573878103263076e-03
2.230962000000000103e+02	2.231604016795214989e+02	2.717332504838982938e-04
2.244527999999999963e+02	2.245171866233374658e+02	8.766366819475393188e-04
2.251490000000000009e+02	2.252135491883439329e+02	2.493554179981749528e-05
2.253572000000000060e+02	2.254218197780803052e+02	4.961817131429105269e-05
2.254799999999999898e+02	2.255446076856238449e+02	4.525200742331350308e-05
2.258151000000000010e+02	2.258797787738786838e+02	1.856608137691862133e-04
2.259567000000000121e+02	2.260214304656098534e+02	9.261095631329218237e-05
2.261431000000000040e+02	2.262078877579898517e+02	1.608809021757528395e-03
2.266353000000000009e+02	2.267001078417131907e+02	7.030879712980638149e-05
2.267560000000000002e+02	2.268208300929847780e+02	1.826807078390955573e-04
2.271956999999999880e+02	2.272606844271049056e+02	8.798660067092322181e-04
2.274665999999999997e+02	2.275315785496592866e+02	3.208595693445337840e-05
2.287324999999999875e+02	2.287977172599773894e+02	4.074801451390757203e-04
2.288397999999999968e+02	2.289050633579394685e+02	2.083112496553295837e-05
2.289984000000000037e+02	2.290636636459933868e+02	1.143046219061759697e-02
2.293119000000000085e+02	2.293772993929317181e+02	4.086785496266701241e-04
2.300777999999999963e+02	2.301432737403543456e+02	4.063157676887307022e-03
2.302944999999999993e+02	2.303600657520588584e+02	2.044500929332430060e-04
2.307358000000000118e+02	2.308014347967626634e+02	2.772377231570846614e-03
2.312343999999999937e+02	2.313001100068132700e+02	1.399812782137687360e-03
2.313983000000000061e+02	2.314640407607109580e+02	1.118850623023833965e-02
2.317164999999999964e+02	2.317822902129997829e+02	4.044380696516572046e-03
2.320033999999999992e+02	2.320693017882557569e+02	6.976046936917500163e-02
2.321382999999999868e+02	2.322042337620422927e+02	3.385877376205225636e-03
2.324654999999999916e+02	2.325314659758257108e+02	8.229810602013789026e-05
2.325800999999999874e+02	2.326461337925545365e+02	1.042571294886075924e-02
2.329970999999999890e+02	2.330631427389042187e+02	2.380040041009213753e-03
2.345543000000000120e+02	2.346207195639451015e+02	2.047995430004798112e-02
2.346630999999999858e+02	2.347294900780499631e+02	3.274673505846456383e-05
2.347513999999999896e+02	2.348178583873337857e+02	2.035128847290436794e-03
2.348736000000000104e+02	2.349400365286322483e+02	2.136938271106274267e-04
2.419312999999999931e+02	2.419991773485502335e+02	1.043842766361538531e-04
2.476876000000000033e+02	2.477566608706927127e+02	4.559798018143617791e-04
2.540021999999999878e+02	2.540726058973901331e+02	2.335295455514108633e-05
2.553378999999999905e+02	2.554085620453516583e+02	8.652110397371081969e-05
2.561424000000000092e+02	2.562132389424601229e+02	6.274769170890276242e-05
2.635240000000000009e+02	2.635964215959374428e+02	7.674200863215630340e-16
2.696487999999999943e+02	2.697225577792306694e+02	1.911688026653984992e-04
2.746741999999999848e+02	2.747490708268574622e+02	1.057961222403001455e-03
2.788779999999999859e+02	2.789537485867341502e+02	2.237229899817335498e-16
2.798473000000000184e+02	2.799232589625481182e+02	4.074569244419973946e-16
2.798650999999999840e+02	2.799410788986187413e+02	3.542569850820743039e-03
2.805079000000000065e+02	2.805840245113385549e+02	3.648551728941413618e-04
2.821290999999999940e+02	2.822056144361276893e+02	2.019906219139928124e-03
2.834547000000000025e+02	2.835315443612416857e+02	3.980151587042202741e-04
2.865498000000000047e+02	2.866272965630122371e+02	1.073771859958184147e-03
2.907456999999999994e+02	2.908241679905218575e+02	1.175862558969851266e-03
2.914006999999999721e+02	2.914793051838226461e+02	2.314840350318467081e-04
2.943912000000000262e+02	2.944704581660298004e+02	1.066061933785142531e-02
2.981646000000000072e+02	2.982446873653848343e+02	2.674972205205424294e-02
2.984130999999999858e+02	2.984932214741054963e+02	5.071673890203201585e-03
2.991118000000000166e+02	2.991920633998660151e+02	4.665862681730980076e-05
2.992592000000000212e+02	2.993395632172536125e+02	1.327910572589506219e-02
2.994452999999999747e+02	2.995257014675747200e+02	2.253280433534908186e-02
3.002484999999999786e+02	3.003291016726341809e+02	6.109904583446356535e-02
3.003620999999999981e+02	3.004426789198818710e+02	6.554188807798977390e-02
3.012001000000000204e+02	3.012808372092681566e+02	7.377834408862644910e-02
3.019143000000000256e+02	3.019952710313500006e+02	1.172956340579097041e-02
3.031866999999999734e+02	3.032679541461143344e+02	7.099034715857312390e-03
3.037932999999999879e+02	3.038746182087223247e+02	5.099946506071621755e-02
3.045006999999999948e+02	3.045821882547518840e+02	2.623523821112512186e-03
3.050815999999999804e+02	3.051632244772756621e+02	2.489980553515732664e-01
3.054313000000000216e+02	3.055129899132117544e+02	9.637613381893121722e-02
3.057638999999999783e+02	3.058456994960459951e+02	9.316045060433437996e-02
3.064619000000000142e+02	3.065438350003855135e+02	8.230798257346341393e-03
3.080751999999999953e+02	3.081575881946833988e+02	8.057083587575182559e-03
3.097117000000000075e+02	3.097943915385814080e+02	7.841146684024198621e-03
3.099110000000000014e+02	3.099937634260817276e+02	5.255286834994297301e-03
3.101557000000000244e+02	3.102385076093212888e+02	1.123949665713396967e-01
3.101877999999999815e+02	3.102705911058745869e+02	1.837199180380025970e-02
3.105459999999999923e+02	3.106289366198404309e+02	6.512539906376198402e-03
3.107714000000000283e+02	3.108543813301315595e+02	9.592420698319402406e-05
3.114123999999999910e+02	3.114955447258341223e+02	8.047227737089646810e-03
3.129304999999999950e+02	3.130139857517297628e+02	4.832185635418023554e-04
3.134103999999999814e+02	3.134939506902900348e+02	1.714087092921448008e-01
3.145111999999999739e+02	3.145950203365410403e+02	3.159376826503386627e-05
3.145704999999999814e+02	3.146543357323320151e+02	1.407207957093178962e-03
3.159520999999999731e+02	3.160361961106480067e+02	1.202157385685245896e-04
3.165507000000000062e+02	3.166349875776651857e+02	6.427521399821235640e-05
3.184366999999999734e+02	3.185213729866781023e+02	1.640812512161904206e-03
3.195570999999999913e+02	3.196420322905575517e+02	4.162037303837298687e-04
3.197114000000000260e+02	3.197963783951237247e+02	3.919174444809477541e-03
3.200421999999999798e+02	3.201273150482592769e+02	4.003979580409553060e-04
3.221650999999999954e+02	3.222507117333103110e+02	2.347476573301400526e-03
3.225018999999999778e+02	3.225875515098958886e+02	8.214276227892553309e-03
3.226983000000000175e+02	3.227840316204816986e+02	5.230834006768667185e-04
3.232934000000000196e+02	3.233791773007712322e+02	9.364075021778194008e-02
3.234648000000000252e+02	3.235506481681977675e+02	2.925645483096750692e-03
3.235754000000000019e+02	3.236612568501445253e+02	1.094438276080514962e-04
3.243054999999999950e+02	3.243915103350638560e+02	6.995953707995794871e-03
3.248457999999999970e+02	3.249319456774824744e+02	1.061843691049921962e-03
3.249434999999999718e+02	3.250296606452633910e+02	5.451688087712803707e-04
3.250742999999999938e+02	3.251605356653146828e+02	1.930884665525302085e-03
3.271114000000000033e+02	3.271980728899214910e+02	1.203217857662259053e-03
3.282694999999999936e+02	3.283565028411240974e+02	8.648476434995336836e-04
3.286945000000000050e+02	3.287815524027497531e+02	1.273437435970438880e-03
3.310201000000000136e+02	3.311077064624611808e+02	2.667786967015428785e-04
3.315663000000000125e+02	3.316540288344899068e+02	7.555544394532610550e-03
3.320258999999999787e+02	3.321137153426105328e+02	6.754074142072010942e-03
3.322309999999999945e+02	3.323188494060771632e+02	4.003269945852606579e-03
3.337008999999999901e+02	3.337891646258798346e+02	2.640270838534204619e-05
3.351053999999999746e+02	3.351939918440245378e+02	1.359221790851625157e-05
3.361553999999999860e+02	3.362442317078592282e+02	1.271667556218190887e-02
3.362803999999999860e+02	3.363692125431281283e+02	2.857982801607221804e-04
3.365765000000000100e+02	3.366653634321359618e+02	8.877636069007776437e-03
3.366166000000000054e+02	3.367055041046223209e+02	5.616748072884144433e-03
3.367885999999999740e+02	3.368775337840608017e+02	9.955775553498629783e-04
3.369562999999999988e+02	3.370452633564387952e+02	1.345809010236487246e-01
3.371986999999999739e+02	3.372877851875823012e+02	5.658846044108249533e-03
3.374216999999999871e+02	3.375108337011359936e+02	7.231561167567492933e-03
3.380568999999999846e+02	3.381461875961041414e+02	1.661533090023894488e-01
3.380878999999999905e+02	3.381771895015256746e+02	5.318305288854740208e-03
3.391043000000000234e+02	3.391937862332429745e+02	5.504174485076102075e-02
3.392982999999999834e+02	3.393878570798706278e+02	1.782026248416528624e-01
3.409574000000000069e+02	3.410473534354457570e+02	1.652638964528822373e-03
3.413475999999999999e+02	3.414375976170717877e+02	9.914240533799037469e-03
3.413935000000000173e+02	3.414835605598447614e+02	6.840620554724344098e-03
3.414764000000000124e+02	3.415664463857226565e+02	4.554950199384818488e-01
3.420736999999999739e+02	3.421638732893535462e+02	1.324517180341171999e-04
3.423706999999999994e+02	3.424609844272733312e+02	1.085670233370763793e-01
3.433555999999999813e+02	3.434461075341143896e+02	7.540172305753860271e-02
3.437277000000000271e+02	3.438183021477378816e+02	3.224343834009451432e-02
3.446259000000000015e+02	3.447166444811288670e+02	2.253118160713009910e-01
3.452889000000000124e+02	3.453797899997519494e+02	4.616976640614772059e-02
3.458460000000000036e+02	3.459370082131356980e+02	1.570796795302573934e-01
3.461652000000000271e+02	3.462563328135993856e+02	1.964643253901019737e-01
3.467500999999999749e+02	3.468413219958886771e+02	3.673609880198372077e-03
3.469485000000000241e+02	3.470398130109832096e+02	1.771084250659195900e-03
3.472542000000000257e+02	3.473456129618278965e+02	8.705998393833637439e-02
3.483777000000000044e+02	3.484693072032883947e+02	4.526459044682911576e-02
3.485883999999999787e+02	3.486801342425420671e+02	4.669214094937866252e-03
3.492955999999999790e+02	3.493874390771439380e+02	6.221364284727298744e-01
3.498192000000000235e+02	3.499111898106644958e+02	8.044939040456765056e-06
3.500851000000000113e+02	3.501771492983210692e+02	2.318801507302838474e-02
3.502594000000000278e+02	3.503514642949630797e+02	3.608057684798046411e-03
3.507692999999999870e+02	3.508614912629284390e+02	1.113022796473235859e-03
3.510335000000000036e+02	3.511257662201947483e+02	5.178420125417837472e-01
3.513928999999999974e+02	3.514852469545324993e+02	3.322983658213548176e-03
3.515052000000000021e+02	3.515975973798686596e+02	1.819677140430321083e-01
3.519764999999999873e+02	3.520690125055904787e+02	1.037392852138013973e-02
3.523070000000000164e+02	3.523995274498488470e+02	5.909508160456483715e-05
3.523441000000000258e+02	3.524367133517711750e+02	1.960516605311037226e-03
3.524535999999999945e+02	3.525462424754518906e+02	1.000000000000000000e+00
3.527977000000000203e+02	3.528903938965834755e+02	2.999221968912424083e-03
3.548183000000000220e+02	3.549114415385407710e+02	1.442352935975491600e-02
3.551532000000000266e+02	3.552463834924046182e+02	1.274049970838041657e-03
3.561750999999999863e+02	3.562685308306998877e+02	3.646565162720577079e-03
3.566372000000000071e+02	3.567307367827160078e+02	7.186278615320426666e-02
3.571863999999999919e+02	3.572800710064358327e+02	2.217101109060019490e-02
3.577235000000000014e+02	3.578173224671684807e+02	4.747896491091287087e-05
3.587928999999999746e+02	3.588870010488567459e+02	3.245480941595523146e-03
3.597703000000000202e+02	3.598645784108777548e+02	8.628906798399195444e-02
3.602278000000000020e+02	3.603222494491838006e+02	3.076658253117398045e-03
3.609313000000000216e+02	3.610258991110898705e+02	4.182168791600974871e-03
3.610461999999999989e+02	3.611408327967168930e+02	7.028651194510755762e-02
3.612740000000000009e+02	3.613686997949433248e+02	2.051598167648993956e-02
3.619390999999999963e+02	3.620338956590003363e+02	8.619257818332057286e-02
3.620027000000000044e+02	3.620975289859664485e+02	1.932286043760059682e-05
3.624730999999999881e+02	3.625680390394243204e+02	1.208141415495002152e-03
3.641634999999999991e+02	3.642588603216519232e+02	5.811233368809174077e-05
3.664091000000000236e+02	3.665050151806444774e+02	1.210366562348076484e-02
3.669238000000000284e+02	3.670198144939992062e+02	1.394531689834824098e-03
3.670425999999999931e+02	3.671385968500682111e+02	5.857548341555843252e-03
3.674062000000000126e+02	3.675023341830767549e+02	3.464848589649827636e-03
3.674144000000000005e+02	3.675104920543157618e+02	4.847830761219024467e-03
3.688414000000000215e+02	3.689377975943586421e+02	1.858019683478927785e-03
3.722488000000000170e+02	3.723460339838637196e+02	7.574593744500150889e-03
3.736809999999999832e+02	3.737785812512948951e+02	3.977005995348764818e-03
3.739225999999999885e+02	3.740202464398184361e+02	2.874614244329362026e-03
3.749044000000000096e+02	3.750022746594023602e+02	7.618196777342154877e-04
3.775570999999999913e+02	3.776555762066408306e+02	1.963120390785237993e-02
3.783530000000000086e+02	3.784516548526682982e+02	1.418835525258468726e-02
3.792339000000000055e+02	3.793327549440944040e+02	2.563605265648000284e-04
3.793607000000000085e+02	3.794596422914453910e+02	1.672333934180065792e-03
3.807139999999999986e+02	3.808132646430791510e+02	2.845480034892323984e-02
3.831691000000000145e+02	3.832689080730294222e+02	8.680695315291531156e-03
3.832871000000000095e+02	3.833869479487474905e+02	2.460216182612991664e-04
3.858297000000000025e+02	3.859301384965776833e+02	2.723524855101466108e-02
3.885869999999999891e+02	3.886880859292113541e+02	9.626289658390215398e-06
3.946191000000000031e+02	3.947216238533351884e+02	5.629252120328666994e-06
3.973555000000000064e+02	3.974586651617971143e+02	3.370603886221383398e-03
4.010009999999999764e+02	4.011050652805834034e+02	4.829105798047545387e-12
